channel,message_id,date,sender_id,text,has_media,media_file,clean_text
@Fashiontera,3906,2024-08-25 19:44:07,-1001175527648,,True,data/fashiontera/media/3906.jpg,
@Fashiontera,3905,2024-08-25 19:44:06,-1001175527648,,True,data/fashiontera/media/3905.jpg,
@Fashiontera,3904,2024-08-25 19:44:06,-1001175527648,,True,data/fashiontera/media/3904.jpg,
@Fashiontera,3903,2024-08-25 19:44:06,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Balenciaga
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size 36,37,38,39,40
Price  2900
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3903.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3902,2024-08-25 19:41:10,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Fashion Shose 
🔸🔸🔸🔸🔸🔸
Size 40,41
Price  3200
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3902.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3898,2024-08-12 19:24:27,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Nike Air-force 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,42
Price   3900
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3898.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3897,2024-08-08 16:46:16,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Air-force 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    41,42
Price   3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3897.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3896,2024-08-08 16:46:16,-1001175527648,,True,data/fashiontera/media/3896.jpg,
@Fashiontera,3891,2024-07-27 13:27:56,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Air-force 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,41,42
Price   3900
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3891.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3890,2024-07-24 15:09:47,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Nike SB
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,41,42
Price  2950
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3890.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3889,2024-07-24 15:09:47,-1001175527648,,True,data/fashiontera/media/3889.jpg,
@Fashiontera,3888,2024-07-24 15:09:47,-1001175527648,,True,data/fashiontera/media/3888.jpg,
@Fashiontera,3887,2024-07-20 19:29:03,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
LOUIS VUITTON 
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size 41,42,43
Price  3500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3887.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3886,2024-07-20 19:29:03,-1001175527648,,True,data/fashiontera/media/3886.jpg,
@Fashiontera,3885,2024-07-19 19:51:03,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Nike Air Formula 23
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    42,43
Price  3400
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3885.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3884,2024-07-19 19:51:03,-1001175527648,,True,data/fashiontera/media/3884.jpg,
@Fashiontera,3883,2024-07-19 19:51:02,-1001175527648,,True,data/fashiontera/media/3883.jpg,
@Fashiontera,3882,2024-07-15 11:52:58,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Nike Dunk vs Af1
Made in Vietnam 
🔸🔸🔸🔸🔸🔸
Size    40,43
Price   4500
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3882.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3881,2024-07-10 15:08:22,-1001175527648,"〰️〰️〰️〰️〰️ 
Rolex Men Watch 
🔸🔸🔸🔸🔸🔸
Price  2200 ( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3881.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3880,2024-07-10 15:08:22,-1001175527648,,True,data/fashiontera/media/3880.jpg,
@Fashiontera,3879,2024-07-05 11:27:52,-1001175527648,"〰️〰️〰️〰️〰️ 
CYBER Men Watch 
🔸🔸🔸🔸🔸🔸
Price  2500( No gift box)
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3879.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
@Fashiontera,3878,2024-07-05 11:27:52,-1001175527648,,True,data/fashiontera/media/3878.jpg,
@Fashiontera,3877,2024-07-05 11:27:52,-1001175527648,,True,data/fashiontera/media/3877.jpg,
@Fashiontera,3876,2024-07-04 13:28:51,-1001175527648,"〰️〰️〰️〰️〰️〰️〰️
Fashion Shose 
🔸🔸🔸🔸🔸🔸
Size 40,41
Price  3200
(Free Delivery)
Inbox @Hiwe5266
ስልክ +251945355266

    🔶 ፋሽን ተራ /Fashion Tera 🔶
          〰️〰️〰️〰️〰️〰️〰️〰️
አድራሻ: አዲስ አበባ ,ጦር ሀይሎች ድሪም ታወር 2ተኛ ፎቅ
ቢሮ ቁጥር 205
〰️〰️〰️〰️〰️",True,data/fashiontera/media/3876.jpg,ስልክ ፋሽን ተራ አድራሻ አዲስ አበባ ጦር ሀይሎች ድሪም ታወር ተኛ ፎቅ ቢሮ ቁጥር
